72,AKX5RHHO8BIUX.csv,A closeup full face portrait of a young woman with blonde hair. she has bright red lipstick and is looking directly into the camera with a neutral expression. She is wearing a yellow top.  There is greenery behind her; out of focus. ,Most of the woman's right ear a whisp of hair, blurred background.,Woman's left cheek and bit of her collar, blurred green background.,small piece of woman's lower cheek/jaw area, hair, a bit of her blouse collar.,The woman's right eye,The woman's nose and lips.,The woman's left eye with hair falling across her eyebrow.,The woman's left ear, mostly hidden by blonde hair.,The woman's lower left cheek and neck, some shoulder,Top of the woman's left shoulder, blurred green background.,
72,AQKEB6AAXXZTI(short).csv,a beautiful girl is here,ears,cheeks,hair,eyes,lips,beautiful eyes,hair,dress,shoulder,73,A20SMUCY0FQA7Z.csv,A GIRL SMILING AND HOLDING HER HAIR WITH HER HAND AND LOOKS UPWARD FOR A PHOTOGRAPH,GIRL'S HAIR,GIRL'S HAIR,CHIK,EAR,GIRL'S EYES,GIRL'S EYES,NOSE AND LIPS OF THE GIRL,HANDS HOLDING HAIR,GIRL'S HAIR,GIRL'S HAIR
73,A2JP8W265WCC35.csv,A close up of a young brunette woman. We see her face and shoulders. Her head is tilted slightly back and toward the camera and she's smiling.,crown of head,tiny portion of hair near crown,right side of forehead and hair,right jawline,right eye and part of left eye,left side of face,bottom half of face,hand clutching jacket lapel,left shoulder,grassy background
73,A2UTHXLZL8TNBK.csv,a women in black dress smiling,hair,?,hair,cheek,forehead and eye,face of a person,nose and mouth of person,hand,?,grass field
73,A31681CCEVDIH3.csv,A woman is staring into the camera outside; she is pulling on her hair.,crown of head,hair and background,forehead and hair,cheek,eyes,face,hand,shoulder,bush,
73,A37M4OVE9R80G(grammar).csv,girl giving pose very smily,?,?,?,?,girl eyes,girl right side eye,girl nose and lips,girl hand having ring,?,?
73,A3VOMP0WOJTB4I.csv,A girl in this picture is smiling.,girl's hair,grass,girl's forehead,girl's cheeks,girl's eyes,girl's nose,girl's teeth,girl's hands,jacket,trees
73,A7R1OLLU1Z6RA.csv,This woman is holding her hair while posing for a photo.,parting of woman's hair,tree background,top of forehead,left cheek,left eye,right eye and nose,nose and smile,left hand,leather jacket,tree background
73,AFQKLIYNCVZTL(short).csv,A woman is smiling.,hair,trees,hair,cheek,face,face,lips,hands,jackets,bush
73,AKX5RHHO8BIUX.csv,A smiling young woman with auburn hair. She has her head tilted to the right and is smiling into the camera. She is wearing a dark leather jacket over a gold sweater. Her right hand (with red painted nails) is holding on to her long hair. She is wearing a ring on the third finger of that hand. The background is an out of focus outdoors scene,Top of the woman's head, blurry green background,A bit of the woman's right ear and hair, mostly blurry green background,the woman's upper right forehead and a bit of hair.,The woman's right cheekbone and jaw.,All of the woman's right eye, part of her left, her forehead and the bridge of her nose,All of the woman's left eye, most of her nose and the inside tip of her right eyebrow, plus forehead, hair and  blurred green background.,Most of the woman's nose, her mouth, jaw and chin, some of her neck and blurred green background.,The woman's right hand (4 fingers) holding her hair. A bit of leather jacket and gold sweater.,The woman's left shoulder, blurred background and the corner of her sweater.,Dried grasses in the background, out of focus.
73,AQKEB6AAXXZTI(short).csv,a girl smiling,hair,hair,cheeks,ears,forehead,eyes,smiling lips,hand,hair,grass74,A20SMUCY0FQA7Z.csv,A GOOD LOOKING GIRL POSES FOR A PHOTOGRAPH WITH HALF CLOSED EYES HAVING STUNNING LOOK,GIRL'S NAIL,GIRL'S HAIR,GIRL'S CHIK,GIRL'S RIGHT EYE,GIRL'S NOSE,GIRL'S LIPS,GIRL'S LEFT EYE,GIRL'S HAIR,GIRL'S HAIR,GIRL'S HAIR
74,A2JP8W265WCC35.csv,A closeup of a young woman with light brown hair. She is pouting slightly into the camera while holding onto a fur-lined hood on her head.,right finger and fur-lined hood,right side of hair and hood,right side of face, temple area,right eye,nose,mouth and chin,left eye and nose,hair near left temple,hair near left jaw,tip of finger on left hand and hair
74,A2UTHXLZL8TNBK.csv,a girl in pink lipstick looking very carefuly,finger nail,hair,hair and cheek,eye,nose,mouth,eye ,hair,hair ,hair
74,A31681CCEVDIH3.csv,A woman is looking into the camera and wearing a fuzzy hood;,fingertip and hood,hair and hood,cheek,left eye,nose,lips,right eye,face and hair,hair,finger and hair
74,A37M4OVE9R80G(grammar).csv,girl fashioned look,girl nail,girl hair,girl hair,girl left side eye,girl nose ,girl lips,girl right side eye,girl hair,girl hair,girl hair
74,A3VOMP0WOJTB4I.csv,A girl is staring in this image.,white,girl's hair,girl's cheeks,girl's eyes,girl's nose,girl's lips,girl's forehead,brown,thin,girl's finger
74,A7R1OLLU1Z6RA.csv,This woman appears to be posing for a magazine while giving the camera two middle fingers.,left middle finger,brown hair,left cheek,left eye,nose,lips,right eye and bridge of nose,brown hair,brown hair,brown hair
74,AFQKLIYNCVZTL(short).csv,A woman is looking ahead.,finger,hair,cheek,eye,nose,lips,eyes,hair,hair,hair
74,AKX5RHHO8BIUX.csv,A young woman with dark brown hair and pinkish-red lipstick. She is looking into the camera with a wary expression. Her greenish eyes are half-shut.  She is wearing what appears to be a parka hood with a fur rim and two fingers are visible; one on each side.,Right hand finger and fur rim of hood.,fur rim of hood, hair and a bit of cheek.,More cheek, just below the eye, and hair.,Right eye and eyebrow, a bit of hair.,Nose and surrounding cheek area.,Lips, chin, jawline,Bridge of nose and left eye.,Very left edge of her face and mostly hair.,Mostly hair and a bit of the fur edge of the hood. ,Hair and finger from the left hand. 
74,AQKEB6AAXXZTI(short).csv,a nice looking face,finger,hair,cheeks,eyes,nose,pinky lips,eyes,hair,hair,hair75,A20SMUCY0FQA7Z.csv,A WOMAN LYING ON THE GRASSES AND LOOKING UPWARD SO SADLY WITH A EMOTION FILLED FACE,GRASSES,GIRL'S FOREHEAD,GIRL'S HEAD,GIRL'S RIGHT EYE,GIRL'S LEFT EYE,GIRL'S CHIK,GIRL'S NOSE AND LIPS,GRASSES,GIRL'S HAIR,GIRL'S HAIR
75,A2JP8W265WCC35.csv,A close-up of a young girl. Her head is laying on grass and she's gazing into the camera with a pensive look. She has strawberry blonde hair and freckles.,blades of grass and her temple,forehead and bangs/hairline,middle of forehead,right eye ,left eye,right lower jaw,bottom half of face,blades of grass,hair over left shoulder,hair near left jawline
75,A2UTHXLZL8TNBK.csv,a girl in pink dress lying on the grass field,?,fore head,?,eye,eye,cheek,nose and mouth,?,hair ,hair
75,A31681CCEVDIH3.csv,A girl is laying in the grass and staring into the camera. Her hair is resting on her face.,forehead and grass,hairline,between eyebrows,left eye,right eye,cheek,lower face,grass,hair,hair and face
75,A37M4OVE9R80G(grammar).csv,girl giving pose in the grass she was lying down,?,?,?,girl left eye,girl right side eye,?,girl lips,grass,?,girl hair
75,A3VOMP0WOJTB4I.csv,A girl is looking happy in this picture.,grass,girl's forehead,girl's skin,girl's eyes,girl's nose,girl's cheeks,girl's mouth,green,girl's hair,brown
75,A7R1OLLU1Z6RA.csv,This girl is posing for a photo while laying on a bed of grass.,grass blades,forehead and dirty blonde hair,fair skin,left eye,right eye,left cheek,nose and lips,blades of grass,pink shirt,dirty blonde hair
75,AFQKLIYNCVZTL(short).csv,A woman is laying on the ground; looking ahead.,grass,forehead,skin,eyes,eye,cheek,lips,grass,hair,hair
75,AKX5RHHO8BIUX.csv,A young girl with reddish hair is laying on her right side. She has freckles and is looking directly into the camera.  She has brown eyes and very pale pink lips. She is wearing a pink top; barely visible in the top right corner.  Some blades of grass frame her face. ,five blades of grass, hair.,Left top of head/forehead, a fringe of hair.,Freckled area of forehead above the eyes.,Right eye, bridge of nose, eyebrow, freckles,Left eye, eyebrow, freckles, left side of nose, hair.,Right cheek, corner of muth, freckles, darkness beneath.,tip of nose, nostrils, lips, left cheek, freckles, chin, fringe of hair.,Four blades of grass, dark background.,Edge of hair (left side), visible piece of pink top.,Mostly hair, lower corner of left cheek/jaw area
75,AQKEB6AAXXZTI(short).csv,good looking girl,grass,forehead,cheeks,eyes,eyes,cheeks,lips,grass,hair,hair76,A20SMUCY0FQA7Z.csv,THREE GIRLS HOLDING THEIR HANDS TOGETHER AND GIVES NICE POSE WITH UNIFORM GROOMING AND COSTUMES,BELT,GIRL'S TSHIRT,GIRL'S FACE,GIRL'S DRESS,GIRL'S FACE,GIRL'S TSHIRTS,BELT,GIRL'S FACE,BELT,GIRL'S HAND
76,A2JP8W265WCC35.csv,3 young black girls standing outside; arm in arm. They are wearing matching logo t-shirts and black spandex pants. Their shirts are belted with wide black belts.,right hip of girl 1,torso of girl 1,head and neck of girl 1,part of left hip of girl 1 and part of right hip of girl 2,head and neck of girl 2,chests of girls 2 and 3,belt and waist of girl 2,head and chest of girl 3,left hip of girl 3,left arm and shoe of girl 3
76,A2UTHXLZL8TNBK.csv,three black american girls dancing and smiling,hip,chest,face of a person,hip and thigh of a person,face of a girl,breast of a girls,hip,face of a girl,hip,hand of a person
76,A31681CCEVDIH3.csv,Three woman are dressed in matching outfits and hair updos. They are posing for the camera; two are smiling.,background and arm,chest,smiling face,shirt and leggings,laughing face,chests and bow tie,belt,face with bow tie,hip,arm
76,A37M4OVE9R80G(grammar).csv,three girls weared same logo t shirt two girls smiling one girl giving serious pose,?,girl logo t shirt,girl smiling,?,girl smiling,tshirt logo,?,girl looking serious,?,girl holding her heels
76,A3VOMP0WOJTB4I.csv,Three girls are dancing with each other.,girl's waist,girl's stomach,girl's face,t-shirt,girl's eyes,logo,girl's hands,girl's hair,girl's belt,girl's fingers
76,A7R1OLLU1Z6RA.csv,This three black girls are posing for a phot either during or after completing an event. They all are wearing matching t shirts,back of fanny pack,front of fanny pack,girl's face,bottom of shirt,girl smiling,a pair of matching tshirts,bottom tshirt,girl posing with serious face,bottom end of tshirt,hand holding a lever
76,AFQKLIYNCVZTL(short).csv,Three girls have their arms around one another.,belt,shirt,face,leg,head,shirt,belt,head,shirt,arm
76,AKX5RHHO8BIUX.csv,Three young African American women; all wearing the same white tee-shirt with a WW logo and a belt. They all have their hair piled on top of their heads and have their arms around each other. Two are smiling and looking to the right; the girl on the right is not smiling and looking directly into the camera. ,waistline of left-most girl, tee-shirt, belt, elbow.,chest area of left-most girl, belt, logo on white tee-shirt.,Head and neck of left-most girl showing neck and necklace. Top of hair is cut off.,Left hip and right hip of left-most and center girl.  Tee-shirts, center girl's pants and lower edge of belt. ,Center girl's head, face and neck. Hair cut off by top of picture. ,Chest area of center and right-most girls. Tee shirts, logos on tee-shirts, clip-on bow tie on right-most girl.,Lower abdomen area of center girl. Belt, fastener of belt, tee-shirt, top of pants.,Head, face and upper abdomen of right-most girl. Tee-shirt with logo, hair cut off by top of picture. ,Left hip area of right-most girl. Belt, tee-shirt visible. ,Left hand of right-most girl, holding on to a wooden handle. 
76,AQKEB6AAXXZTI(short).csv,three girls are standing,girls hip,tshirt,a girls face,girls weist,smiling face,two girls chest,girls blet,girls face,belt wore in hip,hand77,A20SMUCY0FQA7Z.csv,OLD LADY STANDING IN A SNOW HILLS WITH FUR COSTUME COVERED OVER HER ENTIRE BODY,SNOWFALLS,FUR CAP,FUR CLOTH,OLD LADY'S EYES,OLD LADY'S FACE,FUR COAT,SNOW FALLS,,,
77,A2JP8W265WCC35.csv,An older woman standing outside in a snow-covered field/lawn. She's wearing a heavy coat and scarf. She's looking into the camera with a dubious; purse-lipped smile and raised eyebrows.,right side of hat and collar,top right half of head and hat,right coat collar,top half of face,full face,left collar and shoulder,snowy background,,,
77,A2UTHXLZL8TNBK.csv,an old lady wearing scarfs and weather dress and sitting in a frozen field,ears,forehead ,collar of the coat,face of a person,face of a person,shoulder,ice field,,,
77,A31681CCEVDIH3.csv,An older woman with green eyeshadow is standing outside in the winter and wearing a fur hat and a fuzzy coat and scarf; looking at the camera.,ear,hat,collar,eyes,face,scarf and collar,snow,,,
77,A37M4OVE9R80G(grammar).csv,old woman looking seriously ,?,?,?,old woman eyes and nose,old woman face,?,?,,,
77,A3VOMP0WOJTB4I.csv,A old woman is looking calm in this picture.,cap,hair,coat,face,nose,jacket,snow,,,
77,A7R1OLLU1Z6RA.csv,This is a photo of an older woman posing for a photo on a winter day.,left ear,top of hat and bangs of hair,collar of coat,woman's top half of face,woman's face,right shoulder,snowy background,,,
77,AFQKLIYNCVZTL(short).csv,An old woman is staring straight ahead.,hat,hat,collar,face,face,collar,snow,,,
77,AKX5RHHO8BIUX.csv,An older woman; outdoors on a sunny winter day.  She is wearing a fur hat; a cloth coat with a fur collar and a scarf. She is looking directly into the camera with her lips pursed. Her hair is red and her face is heavily wrinkled. There is woods and possibly an ice sculpture in the background. ,Right corner of her hat and collar, blurry ice sculpture in background.,Top right of her head showing her hat, some hair, forehead and right eyebrow. Blurry forest in background.,Right collar of coat, a bit of scarf and her left cheek and chin.,Corner of hat, hair, forehead, eyebrows, eyes, nose, both cheeks. ,Eyebrows, eyes, nose, cheeks, lips, chin, scarf and a bit of coat.,Left shoulder area, coat, edge of scarf.,small piece of left shoulder, blurry winter background.,,,
77,AQKEB6AAXXZTI(short).csv,a old lady,hat,hat wear by old lady,jacket ,old ladies eyes,old ladies face,old ladies dress,forest area with ice,,,78,A20SMUCY0FQA7Z.csv,A PHOTO OF TWO BIRDS STRETCHES THEIR WINGS AND FLY OVER THE CLOUDS IN SKY,CLOUDS,CLOUDS,WINGS,WINGS,WINGS,BIRDS FACE,BIRDS FACE AND LEGS,WINGS,BLUE BACKGROUND,BLUE BACKGROUND
78,A2JP8W265WCC35.csv,Two large white birds against a blue sky. We see them from below. Their wings are fully outstretched. Possibly some type of gull.,blue sky, faint tree branches,more tree branches against blue sky,tip of bottom bird's right wing,tip of top bird's right wing,top portion of top bird's right wing,most of bottom bird's body, part of top bird's legs,most of top bird's body,top bird's left wing, part of bottom bird's left wing tip.,blue sky,blue sky
78,A2UTHXLZL8TNBK.csv,two white birds flying,?,?,wings,feather,wings,white bird,white bird,wings ,sky ,sky
78,A31681CCEVDIH3.csv,Two seagulls are flying in the air next to each other.,blue sky,tree,left wing,wing tip,wing shoulder,lower seagull,higher seagull,right wing tip,background,blue background
